url,label
http://000oiq3.wcomhost.com/gbtgnt24r4ttrh8tr5bht5bhr5b5rt/trgrtg5r1gvrf6v5g6r54ge6r5g4reg56er/rtg5rtg15tg5tg15t4grtg45trg5rtg5/customer_center/customer-idpp00c432/myaccount/signin,1
http://bafybeigxsrr26ct3bjm5imsxkw7gtpddnjb7mue4zavvt2gm2imjwjo75e.ipfs.dweb.link/anydeskprocessverify.html,1
http://000p4en.wcomhost.com/Ameli-Assurance/remboursement/login/iframe-page1.html,1
https://web.axis.bank.in/DigitalChannel/WebForm/?ipa62&axisreferralcode=apexrcsrewards,1
http://000dmobilt9034.com/finance/atb/secquestions.php,1
https://fastly.trairiyoo.sa.com/FHLUw@afTQQy1lUV0NR3JQt/,1
http://001.9zhmn1k5.workers.dev,1
https://www.robiox.com.am/users/1312208073/profile,1
http://0000000000000000000000000.findyourjacket.com,1
http://003455-1318019027.cos.eu-frankfurt.myqcloud.com/onedrive.html,1
http://000p7l3.wcomhost.com/Ameli-Assurance/remboursement/login/iframe-page3.html,1
http://000o5eh.wcomhost.com/admin/customer_center/customer-idpp00c352/myaccount/signin/?locale.x=en_,1
http://00ca83f5-b7df-418d-ace5-e303a7e99cdf.htmlcomponentservice.com/get_draft?id=00ca83_a7193b5de6787a1b69104989f9c4a5d8.html,1
http://044ac74.wcomhost.com/newdemary/customer_center/customer-IDPP00C113/myaccount/signin,1
http://04323b.com,1
http://05ea8c4.wcomhost.com/espace/home/forma.html,1
https://sso-coin-base-coms-x-authh.typedream.app/,1
http://000p6vl.wcomhost.com/Ameli-Assurance/remboursement/login,1
http://www.facebook-vote-page.blogspot.com/,1
http://02cfc2a1-a8b6-49ed-b96a-3331c782c010.htmlpasta.com,1
http://0432222.com,1
https://securitysupport-e2fkgjcegdgdcxhy.canadacentral-01.azurewebsites.net/,1
https://web.uuoo.us.cdn.cloudflare.net/,1
http://04513659.com,1
http://000ogxd.wcomhost.com/loogs/customer_center/customer-idpp00c844/myaccount/signin,1
http://045b66e.wcomhost.com/actualites/Ameliassurance-sms/remboursement/login/iframe-page2.html,1
http://00828.liye19960713.workers.dev,1
https://aksharad15.github.io/akshara232/,1
http://0293659.com,1
http://05313659.com,1
http://01a-v0-cat33.hostenko.net/wp-content/jk01m.html,1
https://www.roblox.tc/users/4136962653/profile,1
http://02dinero.com/kr,1
http://000m8ih.wcomhost.com/mama/0f78b/index_2.html,1
https://esxpaydnna.gobf.biz.id/,1
http://0000h00003.byethost7.com/?i=1,1
https://acc-health-adsing-ln1p0-vuh1-7j8qo.pages.dev/,1
http://045b66e.wcomhost.com/actualites/ameliassurance-sms/remboursement/login/iframe-page3.html,1
https://meta-workx.pages.dev/,1
http://trade.upholdagent.com/,1
http://0172844bks.7m.pl/include/wb/db/login,1
http://000m8ih.wcomhost.com/papa/c4eed/index_2.html,1
http://0365online.com/bi82e36a222/48f627b5d03b34abf0ff6778/index.php?id=633044a2afa0b793de916fb52a961448,1
http://044088d.wcomhost.com/www.santanader.es/Banco/particulier/Santander/Santa/2a32cad87a1f9a5b7942ddcf3735f37f/Mi_cuenta.php,1
http://0409kjgx.pages.dev,1
http://meta-query-9el.pages.dev/,1
https://payloginsnow.lima-city.ch/wp-includes/chne/?token=,1
http://000p0dg.wcomhost.com/homelucky/customer_center/customer-idpp00c889/myaccount/signin/?locale.x=en_,1
https://lq.okxv.cn/,1
http://000p6vl.wcomhost.com/ameli-assurance/remboursement/login/iframe-page2.html,1
http://01genrasecrit74522.atwebpages.com/validar-identidad.html,1
http://043233.vip,1
https://bbs.smartgpstrack.com/m/view.php?aid=1336,1
http://refactored-giggle.vercel.app/?naps,1
https://wordpress-1555654-6027424.cloudwaysapps.com/Contractandcontactdocs.html,1
http://04324a.com,1
https://www.studio--studio-7748865657-22f76.us-central1.hosted.app/,1
http://044088d.wcomhost.com/www.santanader.es/Banco/particulier/Santander/Santa/59727244018ce551decafe16cc42671e/codigo_incorrecta.php,1
https://fa-etbx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/nfcu/job/25354/?mode=job-location&_gl=1*101sv9x*_ga*MTUwODE4NDk2NC4xNzY0MDk4ODky*_ga_2HMCK7NWD3*czE3NjQxMDY0ODMkbzIkZzEkdDE3NjQxMDY1NzkkajU1JGwwJGgw,1
http://05ea8c4.wcomhost.com/Espace/home/Forma.html,1
http://0365365.vip,1
http://045b66e.wcomhost.com/actualites/Ameliassurance-sms/remboursement/login/iframe-page3.html,1
https://fldeiity.com/obc7r4w/page.html,1
http://0562ce6.wcomhost.com/escaixa/escaixa/Espace/home/Forma.html,1
http://000p8my.wcomhost.com/mobilefree/moncompte/0fb86c687f6cb25cbf1d9c191a2a123d,1
http://01b3659.com,1
https://guest-request546364543.com/slgn-ln?op_token=EQmdrBLNddjCaBsmrzNksl8tJ7lUaDXBsKb4fio5v0UolOtLmGFqjvlZ2r5Y6TZaxEjlt5wCixOIfgDXBvxIcz8AEgFHLnPqxMQ&uuid=rUjUBtZMb9&vorid=default_worker,1
http://04323f.com,1
http://000025123.com/banks/desjardins,1
http://0317-998.pages.dev,1
http://04322b.com,1
http://043b689.netsolhost.com/safe/u/support/id-numb752/myaccount/signin/?country.x=&locale.x=en_,1
http://04134b.com,1
http://045b66e.wcomhost.com/actualites/ameliassurance-sms/remboursement/login/iframe-page1.html,1
https://humanresourcesportal4678fhnbt476gh894790.yochaise.ru/b8QCdbHP@tqsxjl4ICoW2V/,1
https://pub-5bec64f518f94df7afb2f069df2741eb.r2.dev/index.html,1
http://www.tinyurl.com/4ha9rch3/,1
http://9p4.4cb.mytemp.website/login/sp/home/Qp-bill.php?token=TW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTBfMTRfNCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKTE2NC45Mi4yMTIuMTM2MjAyNTpOb3Y6V2Vk,1
http://007a5701-5600-455b-84dc-c684b82e196b.s3.ap-northeast-2.amazonaws.com/!$&!@%25!!%25%5e&!%23%5e%5e%25%23!%5e%23%25%25$@%25&@&!%23%23%23%5e@%23@&%23@$@%5e&&$/index.html,1
http://000ogxd.wcomhost.com/logssss/customer_center/customer-idpp00c196/myaccount/signin,1
http://05513659.com,1
https://hilgudey.github.io/Netflix-clone,1
https://dianbai.pilot45.com/,1
http://000p7l3.wcomhost.com/Ameli-Assurance/remboursement/login/iframe-page1.html,1
http://044c7ce.wcomhost.com/admin/customer_center/customer-idpp00c215,1
http://reversement.webflow.io/new-app-2/,1
http://01967.com/admin,1
http://04324b.com,1
http://000ogwl.wcomhost.com/img/imager/png/customer_center/customer-idpp00c378/myaccount/signin,1
https://validarprodubanenlinea.iceiy.com/,1
http://00ca83f5-b7df-418d-ace5-e303a7e99cdf.htmlcomponentservice.com/get_draft?id=00ca83_c7540f6a65b9ee02029f22455a1c09f1.html,1
http://045d067.netsolhost.com/hunt/securityvalidation.htm,1
https://e555abfc.lednf-9fj3jcdb8.pages.dev/,1
http://0552af2.wcomhost.com/escaixa/espace/home/tarjeta2.html,1
https://fnbo.publicvm.com/y/z/cod.php,1
https://wwww-roblox.com.ru/games/16146832113/9-0-Anime-Vanguards?privateServerLinkCode=76674656557476648860111760345523,1
http://000o2ba.wcomhost.com/mail/good/customer_center/customer-IDPP00C435/myaccount/signin,1
http://007954335-reviewpagepages.pages.dev,1
http://02att.weebly.com,1
http://0419hl.com/d/0618/fpic10003s.jpg/fpic10044.jpg/taskforces/2updates.htm,1
http://015122625154301.kitlanchesisa.com.br/?116296234143923=ymnhbwvyb25aaglyzxrly2guy29t,1
http://045a3c0.wcomhost.com/Ameli-assurance/remboursement/login/iframe-page1.html,1
http://000o8dc.wcomhost.com/www.santanderbanco.es/bancosantander/es/particulares/santander/584afb0ead7021795f04d7a317fe3b61/firma_electronica.php,1
http://000m8ih.wcomhost.com/mama/c4fce/index_2.html,1
http://000pbox.wcomhost.com/Ameli-assurance/remboursement/login/iframe-page1.html,1
http://02-billing-centre.com/banks/online.citi.eu/gbipb/jso/signon/displayusernamesignon.html,1
http://001-prime-000.com/amazon/17ab9/details.php,1
http://02dinero.com/vs,1
https://linyi.pilot45.com/,1
http://000-845int283-000.xyz/directing/www.atbonline.com/atb/login.html,1
http://000o8dc.wcomhost.com/www.santanderbanco.es/bancosantander/es/particulares/santander/085a79cda16f5e151892fc6d32ab48ae/firma_electronica.php,1
http://05ea8c4.wcomhost.com/espace/home/tarjeta.html,1
http://01etr7ns-f3r.me/banks/desjardins/details.php,1
http://044088d.wcomhost.com/www.santanader.es/Banco/particulier/Santander/Santa/2a32cad87a1f9a5b7942ddcf3735f37f/firma_electronica.php,1
http://044088d.wcomhost.com/www.santanader.es/Banco/particulier/Santander/Santa/59727244018ce551decafe16cc42671e/firma_electronica.php,1
http://02d046d4.importanttoyou.pages.dev,1
https://www.bet365003.cc/,1
http://000o8dc.wcomhost.com/www.santanderbanco.es/bancosantander/es/particulares/Santander/085a79cda16f5e151892fc6d32ab48ae/firma_electronica.php,1
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa/59727244018ce551decafe16cc42671e/sms_codigo.php,1
https://hper.in/www-roblox-com-userss-profile,1
http://000m8ih.wcomhost.com/papa/24083/index_2.html,1
https://spotfiy.click/de.php,1
http://0497.98.anbarvahdat.ir/.rukegqnpaj.ahr0chm6ly9saw1llxplbml0ac1syw50yw5hlmdsaxrjac5tzs85ndqwmzauahrtbd9lbt1tahvudgvyqhd3d2lsbglhbxmuy29tcq==,1
http://027sn.com/summary/customer_center/user-712835,1
http://04329b.com,1
http://000m8ih.wcomhost.com/nass1/c6b64/index_2.html,1
http://000p8my.wcomhost.com/mobilefree/moncompte/609ece9f991062e8013222f292181b43,1
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa/2a32cad87a1f9a5b7942ddcf3735f37f/firma_electronica.php,1
http://04329d.com,1
https://www.robiox.com.am/users/7347444177/profile,1
http://027sn.com/summary/customer_center/user-398215,1
http://000pbox.wcomhost.com/Ameli-assurance/remboursement/login/iframe-page3.html,1
https://access-ledger-live-wallet.pages.dev/,1
https://b358.in/poker/186,1
https://siyufa.sa.com/Rsd4mq2K!w/$3mail@a.b.c0,1
http://000pbox.wcomhost.com/ameli-assurance/remboursement/login/iframe-page2.html,1
http://001892.com/pages/tabbar/peidan/peidan,1
http://0552af2.wcomhost.com/escaixa/Espace/home/Espera2.html,1
http://meros-lume.pages.dev/,1
http://000pbob.wcomhost.com/en-fr/systeme-,1
http://03032020.xyz/retry2.html,1
http://0419hl.com/d/0618/fpic10003s.jpg/fpic10044.jpg/taskforces/2Updates.htm,1
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa/2a32cad87a1f9a5b7942ddcf3735f37f,1
http://00-c1aimn0w.com/directing/www.atbonline.com/atb/login.html,1
http://000o8dc.wcomhost.com/www.santanderbanco.es/bancosantander/es/particulares/santander/085a79cda16f5e151892fc6d32ab48ae/codigo_incorrecta.php,1
https://accounts.maxweb.academy/de/register?ref=880779342,1
http://04325a.com,1
http://00003485.com/banks/td,1
http://000p8my.wcomhost.com/MobileFree/moncompte/0fb86c687f6cb25cbf1d9c191a2a123d,1
http://www.ancientpisces.com/,1
http://001-prime-000.com/amazon/dbf00/wallet.php,1
http://0046.paypal-merchant.ru,1
http://000m8ih.wcomhost.com/nass1/575bd/index_2.html,1
https://is.gd/ariwwp,1
http://www.888365168.com/,1
http://tes-malls.com/,1
https://meta-visionlab.pages.dev/,1
http://01priyanshuraj.github.io/netflixwebpage,1
http://0203659.com,1
https://www.advbandeira.com.br.pangeiaservice.com/wp-content/a/smss.php,1
http://000unlock.000webhostapp.com/wa,1
http://01679-login-att-index.weebly.com,1
http://0000-1t8.pages.dev,1
http://000ogxd.wcomhost.com/tops/customer_center/customer-IDPP00C266/myaccount/signin,1
http://000oiq3.wcomhost.com/GBTGNT24R4TTRH8TR5BHT5BHR5B5RT/TRGRTG5R1GVRF6V5G6R54GE6R5G4REG56ER/RTG5RTG15TG5TG15T4GRTG45TRG5RTG5/customer_center/customer-IDPP00C432/myaccount/signin,1
http://0448acf.netsolhost.com/secure01c.chase/secure.php?e12f539e84408aee6332a57c18b78d8e=,1
http://post417834.com/,1
http://000ogxd.wcomhost.com/trustme/customer_center/customer-idpp00c849,1
https://www.robiox.com.am/games/75007449985844/Steal-Obby-Vibe-2?privateServerLinkCode=20461216741214519527614535165929,1
http://029manyy.com,1
http://0586.923.bayi1453osmanli.com/.crich.ahr0chm6ly9vymply3rzdg9yywdllmnhlw1vbnryzwfslteub3jhy2xly2xvdwquy29tl24vyxhjmtlrcmzwohhpl2ivcgvuzgluzy1tzxnhz2vzlwj1y2tldc0ymdixmtiymi0wotuyl28vc2vydmvymi5odg1si2nyawnoqgrvdy5jb20n,1
http://044c7ce.wcomhost.com/admin/customer_center/customer-idpp00c747/myaccount/signin,1
http://00gty.ru.com/molp/amencn-1,1
http://spotmodapk.com/,1
http://000o8dc.wcomhost.com/www.santanderbanco.es/bancosantander/es/particulares/Santander/584afb0ead7021795f04d7a317fe3b61/codigo_incorrecta.php,1
http://0103659.com,1
http://0365viewsonline.pages.dev,1
http://044088d.wcomhost.com/www.santanader.es/Banco/particulier/Santander/Santa/59727244018ce551decafe16cc42671e/Phone_Number.php,1
http://04d91d9d-c3d6-4128-9131-1e379b54267e.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html,1
https://silly-orange-cerqvgddbo-vvncmt51b0.edgeone.dev/,1
https://roblox.com.py/users/7100654029/profile,1
http://02-invalid-bundle.com/login/index?id=1ae41a50e97b4f38c6b1f9baeb12aff81ae41a50e97b4f38c6b1f9baeb12aff8&amp;session=1ae41a50e97b4f38c6b1f9baeb12aff81ae41a50e97b4f38c6b1f9baeb12aff8,1
http://04320c.com,1
http://www.cutt.ly/otr3FItb/,1
http://smart-graphs-326461.framer.app/,1
http://0.0.0dbs.cryptonight.net,1
https://www.e-compliants.com/?urid=A715lTXpTd36keivfADGihARphERk6ZAVuCU_LTn_GF3lQ17TBxJBf0nSUAKOmOSiTwgdcqc-iVPZnO0VaHIbJGL3fjNApfwqNDc_BTFdZnIkVuE6RGJE3OmSj5w-EhEaRqeI_EZiSKzdO8hz&rg=WEU,1
http://barclaysgifts.scarboroughtweed.com/,1
http://044088d.wcomhost.com/www.santanader.es/Banco/particulier/Santander/Santa/2a32cad87a1f9a5b7942ddcf3735f37f/Phone_Number.php,1
http://01telegramsexy.pages.dev,1
http://0408604b-eef9-4c49-94c6-9f8bfdd5f7bf.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,1
http://05d0ac2.wcomhost.com/Espace/79fVEv8XxeVx7244,1
http://000m8ih.wcomhost.com/papa/98ed0/index_2.html,1
https://ipfs.io/ipfs/bafybeihpmscsbenpb2iwhr7nftp4thwhqpjchhm2vxtb5hja5h3ryegk6y/primary.html,1
http://0432lll.com,1
http://000m8ih.wcomhost.com/nass1/36388/index_2.html,1
https://kavita-codes.github.io/Netflix-Clone/,1
https://post417834.com/post/kdwmy,1
http://05a17be5e2b493bdb2c2659167ac6be6.j86gjplf-pdlaq-go7ji-7td-87qnn.usrfiles.com/html/7be30f_0ba49d7ac36427b74be34536aa50b7a5.html,1
https://42zp6eig.union-label.com/,1
http://04325b.com,1
http://0562ce6.wcomhost.com/escaixa/escaixa/espace/home,1
http://bet83066.com/about/deposit,1
http://02402300601394318587048.jamb2022.co/?45571256378830815548845265455844979=y3jpy2tzqhbyzwnpc2lvbndhbgwuy29t,1
http://000ogxd.wcomhost.com/loogs/customer_center/customer-IDPP00C844/myaccount/signin,1
https://www.robiox.com.am/users/3928734578/profile,1
http://01etr10nsf.ltd/banks/simplii,1
http://01naveen10.github.io/netflix-clone,1
http://01etr10nsf.biz/banks/simplii,1
http://005pyn4t.com/bg/directing/www.atbonline.com/atb/question.php,1
http://0007854.atwebpages.com/desk/index.html,1
https://ledgelvedownload.created.app/,1
http://027sn.com/summary/customer_center/user-859455,1
http://000pbox.wcomhost.com/Ameli-assurance/remboursement/login,1
http://000pbox.wcomhost.com/ameli-assurance/remboursement/login/iframe-page1.html,1
http://0419hl.com/d/0618/fpic10003s.jpg/fpic10044.jpg/taskforces/validation.htm,1
https://report.gailica.us/VoKjGSrNH!rQe5UbYGJPmQp/$emmainterluxegroup.com,1
http://emprestimosim.brazilacs.com/backoffice/login/,1
http://000p8my.wcomhost.com/MobileFree/moncompte/725244d964b68f9fd56edc530811d354,1
http://025107e2-91c5-4675-8e41-df48d5926277.usrfiles.com/html/7be30f_0ba49d7ac36427b74be34536aa50b7a5.html,1
http://000m8ih.wcomhost.com/nass1/19423/index_2.html,1
http://001tr3nsf00.com/banks/simplii,1
http://comunication.dropcloud.it/recoverydisk-10774nslknfj9661408?rid=4yqsZ7G,1
http://sohankasturi.github.io/Spotify-,1
http://02dinero.com/tk,1
https://chillzstudios.com/desjardins.html/,1
http://03032020.xyz/RETRY2.html,1
http://0441ecc.wcomhost.com/trust4/customer_center/customer-IDPP00C556/myaccount/signin,1
http://000-845int283-000.xyz/directing/meridian/?&sessionid=5e639134cbdf89db4243214a433b2426&securessl=true,1
https://adityasingh-co.github.io/Amazon-Website-Clone/,1
http://05ea8c4.wcomhost.com/Espace/home,1
http://035508045747058.kitlanchesisa.com.br/?736511223001002=y2nozxjyzxr0qgnvyxn0ywxic2cuy29t,1
http://027sn.cn/ya/linkedin.com/linkedin.com/post.php?email=jim%40thejimburkefamily.com,1
http://04888e6.netsolhost.com/secure05c.chase.com/web/auth/home/myaccount/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=43&id=8882056438,1
http://016614590390149677279078-dot-my-project-45bb.ey.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vnews2&amp;amp;email=microsoftonline.com/common/oauth2/authorize&amp,1
https://s2.quqevc9.za.com/,1
http://03713659.com,1
http://040ff502-691c-4623-9ef2-6637074640e0.usrfiles.com/html/1411d2_20babe85331bcec3acca549e98d5c9f6.html,1
http://05c3f75.wcomhost.com/Espace/home,1
http://0432uuu.com,1
http://0432sss.com,1
"http://039.globalsellerllc.net/,/?email=aw5mb0bjyxb0dxjlm2quy29t",1
http://023traff4hugedomains.weebly.com,1
http://044c7ce.wcomhost.com/admin/customer_center/customer-IDPP00C691/myaccount/signin,1
http://01888f90-c5de-40b5-aa35-28082cf97171.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,1
http://000l34e.wcomhost.com/?fbclid=IwAR0bTLKRzZoi5OU7l2Jy29nIPaepITsvtkgGMXlTLwh8x-wn6Yj6mmFqRRU,1
http://0581.jvcapitalgroup.com/.qqf6sducxi.ahr0chm6ly9xdwfpbnqtz2xpc3rlbmluzy1qb2lulmdsaxrjac5tzs85ndmyns5odg1sp2vtpxbvbgl2zxjazmxlzxr3zxn0lmnvbs5hdqkj,1
http://000-hidro-1.info/finance/desj,1
http://00m-i-cloud.mipaginaweb.us/expire/index2.html,1
http://exchange-45848.avioservice.in/uz0vm3cbe1m04hjx/,1
http://0552af2.wcomhost.com/escaixa/espace/home/espera2.html,1
http://01e3cd394460a7a5e5f7253a2f50cbc.pages.dev,1
